Epoch,Episodio,Tiempo(s),CPU(%),RAM(MB)
20.0,81.0,0.0028424590000213357,0.0,107.6953125
20.0,82.0,0.004190792999906989,0.0,107.6953125
20.0,83.0,0.003927380999812158,100.0,107.6953125
20.0,84.0,0.003138924999802839,0.0,107.6953125
20.0,85.0,0.0038441930000772118,50.0,107.6953125
20.0,86.0,0.004046956999445683,0.0,107.6953125
20.0,87.0,0.0029721370001425385,50.0,107.8203125
20.0,88.0,0.002861435999875539,0.0,107.8203125
20.0,89.0,0.003995456000666309,0.0,107.8203125
20.0,90.0,0.002933370000391733,100.0,107.8203125
20.0,91.0,0.0030349759999808157,0.0,107.8203125
20.0,92.0,0.003059609000047203,0.0,107.8203125
20.0,93.0,0.002972027000396338,100.0,107.8203125
20.0,94.0,0.004177841000455373,0.0,107.8203125
20.0,95.0,0.003753452999262663,100.0,107.8203125
20.0,96.0,0.0033017289997587795,0.0,107.8203125
20.0,97.0,0.0030316249994939426,0.0,107.8203125
20.0,98.0,0.0027997999995932332,100.0,107.8203125
20.0,99.0,0.00309684500007279,0.0,107.8203125
20.0,100.0,0.004850795000493235,50.0,107.8203125
21.0,1.0,0.004538346000117599,0.0,107.8203125
21.0,2.0,0.0029214389996923273,100.0,107.8203125
21.0,3.0,0.0030809260006208206,0.0,107.8203125
21.0,4.0,0.004845094999836874,50.0,107.8203125
21.0,5.0,0.0030965059995651245,0.0,107.8203125
21.0,6.0,0.003133210000669351,0.0,107.8203125
21.0,7.0,0.0048462170007042005,100.0,107.8203125
21.0,8.0,0.0030642619994978304,0.0,107.8203125
21.0,9.0,0.0030352849998962483,100.0,107.8203125
21.0,10.0,0.004099704000509519,0.0,107.8203125
21.0,11.0,0.005014680999920529,50.0,107.8203125
21.0,12.0,0.003259926000282576,0.0,107.8203125
21.0,13.0,0.003907690000232833,50.0,107.8203125
21.0,14.0,0.005435323999336106,0.0,107.8203125
21.0,15.0,0.004155706999881659,50.0,107.8203125
21.0,16.0,0.0030993560003480525,0.0,107.8203125
21.0,17.0,0.0032300080001732567,50.0,107.8203125
21.0,18.0,0.003144078999866906,0.0,107.8203125
21.0,19.0,0.0032337729999198928,0.0,107.8203125
21.0,20.0,0.005061257000306796,50.0,107.8203125
21.0,21.0,0.004220805999466393,0.0,107.8203125
21.0,22.0,0.003997729999355215,50.0,107.8203125
21.0,23.0,0.004310233999603952,0.0,107.8203125
21.0,24.0,0.0040646819998073624,50.0,107.8203125
21.0,25.0,0.004292200999771012,0.0,107.8203125
21.0,26.0,0.0032414070001323125,50.0,107.8203125
21.0,27.0,0.004896981000456435,0.0,107.8203125
21.0,28.0,0.004000331999122864,100.0,107.8203125
21.0,29.0,0.0042063999999299995,0.0,107.8203125
21.0,30.0,0.003932216000066546,100.0,107.8203125
21.0,31.0,0.003152562000650505,0.0,107.8203125
21.0,32.0,0.0031167010001809103,0.0,107.8203125
21.0,33.0,0.0038682249996782048,100.0,107.8203125
21.0,34.0,0.003010381999956735,0.0,107.8203125
21.0,35.0,0.0029259229995659553,100.0,107.8203125
21.0,36.0,0.00331808999999339,0.0,107.8203125
21.0,37.0,0.0031703909999123425,0.0,107.8203125
21.0,38.0,0.003127759999188129,100.0,107.8203125
21.0,39.0,0.003123935000076017,0.0,107.8203125
21.0,40.0,0.003932272999918496,100.0,107.8203125
21.0,41.0,0.0031874119995336514,0.0,107.8203125
21.0,42.0,0.004258171999936167,100.0,107.8203125
21.0,43.0,0.004370247000224481,0.0,107.8203125
21.0,44.0,0.004959005000273464,100.0,107.8203125
21.0,45.0,0.0031087550005395315,0.0,107.8203125
21.0,46.0,0.004014766000182135,0.0,107.8203125
21.0,47.0,0.003999370999736129,100.0,107.8203125
21.0,48.0,0.004256189000443555,0.0,107.8203125
21.0,49.0,0.00400178799918649,100.0,107.8203125
21.0,50.0,0.004246788000273227,0.0,107.8203125
21.0,51.0,0.002946171000075992,100.0,107.8203125
21.0,52.0,0.004232346000208054,0.0,107.8203125
21.0,53.0,0.0029573849997177604,100.0,107.8203125
21.0,54.0,0.004171437999502814,0.0,107.8203125
21.0,55.0,0.003131475999907707,0.0,107.8203125
21.0,56.0,0.0030958190000092145,100.0,107.8203125
21.0,57.0,0.004151877000367676,0.0,107.8203125
21.0,58.0,0.0029880740003136452,100.0,107.8203125
21.0,59.0,0.004677421999986109,0.0,107.8203125
21.0,60.0,0.0031405990002895123,50.0,107.8203125
21.0,61.0,0.005142691999935778,0.0,107.8203125
21.0,62.0,0.003004734999194625,50.0,107.8203125
21.0,63.0,0.005263811999611789,0.0,107.8203125
21.0,64.0,0.004970029999640246,50.0,107.8203125
21.0,65.0,0.0031132690000958974,0.0,107.8203125
21.0,66.0,0.003162606000842061,50.0,107.8203125
21.0,67.0,0.003260774000409583,0.0,107.8203125
21.0,68.0,0.0032141789997695014,0.0,107.8203125
21.0,69.0,0.0030685820001963293,50.0,107.8203125
21.0,70.0,0.004223033000016585,0.0,107.8203125
21.0,71.0,0.005140668999956688,50.0,107.8203125
21.0,72.0,0.0033021549998011324,0.0,107.8203125
21.0,73.0,0.003997187000095437,50.0,107.8203125
21.0,74.0,0.0033329469997624983,0.0,107.8203125
21.0,75.0,0.005980138999802875,100.0,107.8203125
21.0,76.0,0.004735462000098778,100.0,107.8203125
21.0,77.0,0.00777206800012209,100.0,107.8203125
21.0,78.0,0.0044729470000675065,100.0,107.8203125
21.0,79.0,0.007821571000022232,100.0,107.8203125
21.0,80.0,0.004943813999489066,50.0,107.8203125
21.0,81.0,0.0033562650005478645,0.0,107.8203125
21.0,82.0,0.004590782999912335,100.0,107.8203125
21.0,83.0,0.0030597869999837712,0.0,107.8203125
21.0,84.0,0.004058973999235604,0.0,107.8203125
21.0,85.0,0.0028239860002940986,50.0,107.8203125
21.0,86.0,0.0030469820003418135,0.0,107.8203125
21.0,87.0,0.0031476220001422917,0.0,107.8203125
21.0,88.0,0.004828702999475354,50.0,107.8203125
21.0,89.0,0.00516529000014998,100.0,107.8203125
21.0,90.0,0.005222166999374167,0.0,107.8203125
21.0,91.0,0.005072992999885173,50.0,107.8203125
21.0,92.0,0.0030051909998292103,0.0,107.8203125
21.0,93.0,0.003855426999507472,100.0,107.8203125
21.0,94.0,0.002881319000152871,0.0,107.8203125
21.0,95.0,0.003141723000226193,0.0,107.8203125
21.0,96.0,0.0028292489996601944,50.0,107.8203125
21.0,97.0,0.002932742999291804,0.0,107.8203125
21.0,98.0,0.003928528999495029,0.0,107.8203125
21.0,99.0,0.003894880000189005,50.0,107.8203125
21.0,100.0,0.003193233000274631,0.0,107.8203125
22.0,1.0,0.004803877000085777,50.0,107.8203125
22.0,2.0,0.005059465000158525,0.0,107.8203125
22.0,3.0,0.003870286000164924,50.0,107.8203125
22.0,4.0,0.005214001999775064,0.0,107.8203125
22.0,5.0,0.002862823000214121,50.0,107.8203125
22.0,6.0,0.004091433000212419,0.0,107.8203125
22.0,7.0,0.0029126069994163117,0.0,107.8203125
22.0,8.0,0.005172848999791313,100.0,107.8203125
22.0,9.0,0.00289683699975285,0.0,107.8203125
22.0,10.0,0.0029470599993146607,100.0,107.8203125
22.0,11.0,0.00286872000015137,0.0,107.8203125
22.0,12.0,0.002877468999940902,50.0,107.8203125
22.0,13.0,0.004101288000128989,100.0,107.8203125
22.0,14.0,0.0029341370000111056,0.0,107.8203125
22.0,15.0,0.005022623999138887,50.0,107.8203125
22.0,16.0,0.003936187999897811,0.0,107.9453125
22.0,17.0,0.003023338999810221,0.0,107.9453125
22.0,18.0,0.00309492699943803,100.0,107.9453125
22.0,19.0,0.003942256999835081,0.0,107.9453125
22.0,20.0,0.003092033999564592,100.0,107.9453125
22.0,21.0,0.0038964059995123534,0.0,107.9453125
22.0,22.0,0.00300649099972361,0.0,107.9453125
22.0,23.0,0.0031780389999767067,100.0,107.9453125
22.0,24.0,0.0038774839995312504,0.0,107.9453125
22.0,25.0,0.004325096999309608,100.0,107.9453125
22.0,26.0,0.0029632689993377426,0.0,107.9453125
22.0,27.0,0.004332991000410402,50.0,107.9453125
22.0,28.0,0.004185058000075514,0.0,107.9453125
22.0,29.0,0.0032871539997358923,50.0,107.9453125
22.0,30.0,0.004302172000279825,0.0,107.9453125
22.0,31.0,0.003199406000021554,50.0,107.9453125
22.0,32.0,0.005252139000731404,0.0,107.9453125
22.0,33.0,0.0031699420005679713,50.0,107.9453125
22.0,34.0,0.0029891179992773687,0.0,107.9453125
22.0,35.0,0.003241949999392091,0.0,107.9453125
22.0,36.0,0.0032367140001952066,50.0,107.9453125
22.0,37.0,0.004978058999768109,0.0,107.9453125
22.0,38.0,0.004162720000749687,50.0,107.9453125
22.0,39.0,0.0029190940003900323,0.0,107.9453125
22.0,40.0,0.003182275999279227,0.0,107.9453125
22.0,41.0,0.0030807270004515885,100.0,107.9453125
22.0,42.0,0.0030057800004215096,0.0,107.9453125
22.0,43.0,0.00497401099983108,50.0,107.9453125
22.0,44.0,0.0030638769994766335,0.0,107.9453125
22.0,45.0,0.004170301000158361,50.0,107.9453125
22.0,46.0,0.0029624899998452747,0.0,107.9453125
22.0,47.0,0.002957108999908087,0.0,107.9453125
22.0,48.0,0.004097838000234333,50.0,107.9453125
22.0,49.0,0.003058443000554689,0.0,107.9453125
22.0,50.0,0.0032106869994095177,50.0,107.9453125
22.0,51.0,0.0030007569994268124,0.0,107.9453125
22.0,52.0,0.005047976000241761,50.0,107.9453125
22.0,53.0,0.0038637380002910504,0.0,107.9453125
22.0,54.0,0.004176249000011012,50.0,107.9453125
22.0,55.0,0.003183964999152522,0.0,107.9453125
22.0,56.0,0.0029245400000945665,0.0,107.9453125
22.0,57.0,0.0031373550000353134,50.0,107.9453125
22.0,58.0,0.0029744200001005083,0.0,107.9453125
22.0,59.0,0.004041498999868054,0.0,107.9453125
22.0,60.0,0.005068006000328751,100.0,107.9453125
22.0,61.0,0.004217785000037111,50.0,107.9453125
22.0,62.0,0.004132422000111546,0.0,107.9453125
22.0,63.0,0.003002757000103884,0.0,107.9453125
22.0,64.0,0.004922111000269069,50.0,107.9453125
22.0,65.0,0.0029862259998481022,0.0,107.9453125
22.0,66.0,0.0035061400003542076,50.0,107.9453125
22.0,67.0,0.004336292000516551,0.0,107.9453125
22.0,68.0,0.005691437999303162,100.0,107.9453125
22.0,69.0,0.0030495589999190997,50.0,107.9453125
22.0,70.0,0.003906893999555905,0.0,107.9453125
22.0,71.0,0.0029958340001030592,0.0,107.9453125
22.0,72.0,0.0031609500001650304,50.0,107.9453125
22.0,73.0,0.003234112000427558,0.0,107.9453125
22.0,74.0,0.0028517820001070504,100.0,107.9453125
22.0,75.0,0.004194324999843957,0.0,107.9453125
22.0,76.0,0.002985929999340442,0.0,107.9453125
22.0,77.0,0.0030752920001759776,100.0,107.9453125
22.0,78.0,0.0044964999997318955,0.0,107.9453125
22.0,79.0,0.004427924000083294,100.0,107.9453125
22.0,80.0,0.003114154000286362,0.0,107.9453125
22.0,81.0,0.004202291999718,100.0,107.9453125
22.0,82.0,0.004337653000220598,0.0,107.9453125
22.0,83.0,0.004195662000711309,100.0,107.9453125
22.0,84.0,0.005049501000030432,0.0,107.9453125
22.0,85.0,0.004189848999885726,100.0,107.9453125
22.0,86.0,0.004238462000103027,0.0,107.9453125
22.0,87.0,0.007015252000201144,100.0,107.9453125
22.0,88.0,0.0030421399997067056,0.0,107.9453125
22.0,89.0,0.004381988999739406,50.0,107.9453125
22.0,90.0,0.004952825000145822,0.0,107.9453125
22.0,91.0,0.005341514000065217,50.0,107.9453125
22.0,92.0,0.003088856999966083,0.0,107.9453125
22.0,93.0,0.003273852999882365,50.0,107.9453125
22.0,94.0,0.0039521709995824494,0.0,107.9453125
22.0,95.0,0.003163831999700051,50.0,107.9453125
22.0,96.0,0.003929159000108484,0.0,107.9453125
22.0,97.0,0.004095909999705327,0.0,107.9453125
22.0,98.0,0.00507266000022355,100.0,107.9453125
22.0,99.0,0.0049979659997916315,50.0,107.9453125
22.0,100.0,0.0040310760005013435,0.0,107.9453125
23.0,1.0,0.004403272999297769,50.0,107.9453125
23.0,2.0,0.005249826999715879,0.0,107.9453125
23.0,3.0,0.0040931610001280205,50.0,107.9453125
23.0,4.0,0.005144722000295587,0.0,107.9453125
23.0,5.0,0.0031701200005045393,50.0,107.9453125
23.0,6.0,0.0039018019997456577,0.0,107.9453125
23.0,7.0,0.004081252000105451,50.0,107.9453125
23.0,8.0,0.0039802860001145746,0.0,107.9453125
23.0,9.0,0.0031300210002882523,0.0,107.9453125
23.0,10.0,0.004171651999968162,100.0,107.9453125
23.0,11.0,0.0031168260002232273,0.0,107.9453125
23.0,12.0,0.004019637999590486,50.0,107.9453125
23.0,13.0,0.0030711310000697267,0.0,107.9453125
23.0,14.0,0.0032940520004558493,50.0,107.9453125
23.0,15.0,0.0029278600004545297,0.0,107.9453125
23.0,16.0,0.004128421000132221,50.0,107.9453125
23.0,17.0,0.0029644400001416216,0.0,107.9453125
23.0,18.0,0.004255214999830059,0.0,107.9453125
23.0,19.0,0.005767431000094803,50.0,107.9453125
23.0,20.0,0.0031068160005816026,0.0,107.9453125
23.0,21.0,0.004126736000216624,50.0,107.9453125
23.0,22.0,0.004272479000064777,0.0,107.9453125
23.0,23.0,0.004041339000650623,50.0,107.9453125
23.0,24.0,0.005518547000065155,50.0,107.9453125
23.0,25.0,0.0029422400002658833,0.0,107.9453125
23.0,26.0,0.003152321000015945,0.0,107.9453125
23.0,27.0,0.003350636000504892,50.0,107.9453125
23.0,28.0,0.0034082660004060017,0.0,107.9453125
23.0,29.0,0.004544022000118275,50.0,107.9453125
23.0,30.0,0.005735818000175641,0.0,107.9453125
23.0,31.0,0.003568940000150178,50.0,107.9453125
23.0,32.0,0.00437212399992859,0.0,107.9453125
23.0,33.0,0.004552958999738621,50.0,107.9453125
23.0,34.0,0.0032668879994162126,0.0,107.9453125
23.0,35.0,0.0035160269999323646,50.0,107.9453125
23.0,36.0,0.004452472000593843,0.0,107.9453125
23.0,37.0,0.003337438999551523,0.0,107.9453125
23.0,38.0,0.004204328000014357,50.0,107.9453125
23.0,39.0,0.00429523699949641,0.0,107.9453125
23.0,40.0,0.0049228309999307385,50.0,107.9453125
23.0,41.0,0.0037031399997431436,100.0,107.9453125
23.0,42.0,0.005938510000305541,50.0,107.9453125
23.0,43.0,0.005050983000728593,100.0,107.9453125
23.0,44.0,0.004832325000279525,100.0,107.9453125
23.0,45.0,0.008480018000227574,100.0,107.9453125
23.0,46.0,0.004890576999969198,100.0,107.9453125
23.0,47.0,0.006288514000516443,0.0,107.9453125
23.0,48.0,0.005020487000365392,100.0,107.9453125
23.0,49.0,0.005227527999522863,100.0,107.9453125
23.0,50.0,0.00762751899947034,100.0,107.9453125
23.0,51.0,0.003201427000021795,0.0,107.9453125
23.0,52.0,0.005530430999897362,100.0,107.9453125
23.0,53.0,0.003930047999347153,0.0,107.9453125
23.0,54.0,0.005457070999909774,100.0,107.9453125
23.0,55.0,0.0030617889997301972,0.0,107.9453125
23.0,56.0,0.0032961059996523545,100.0,107.9453125
23.0,57.0,0.0031561650002913666,0.0,107.9453125
23.0,58.0,0.004310956000153965,100.0,107.9453125
23.0,59.0,0.004267549999894982,0.0,107.9453125
23.0,60.0,0.003244693999477022,100.0,107.9453125
23.0,61.0,0.0031502789997830405,0.0,107.9453125
23.0,62.0,0.002955336000013631,0.0,107.9453125
23.0,63.0,0.003196872000444273,100.0,107.9453125
23.0,64.0,0.004220462000375846,0.0,107.9453125
23.0,65.0,0.004347037999650638,100.0,107.9453125
23.0,66.0,0.004325732999859611,0.0,107.9453125
23.0,67.0,0.00442233000012493,100.0,107.9453125
23.0,68.0,0.0031416199999512173,0.0,107.9453125
23.0,69.0,0.0045481670003937325,50.0,107.9453125
23.0,70.0,0.0031139490001805825,0.0,107.9453125
23.0,71.0,0.004520458000115468,50.0,107.9453125
23.0,72.0,0.004025439000542974,0.0,107.9453125
23.0,73.0,0.0033105519996752264,0.0,107.9453125
23.0,74.0,0.003131896000013512,100.0,107.9453125
23.0,75.0,0.00445579099960014,0.0,107.9453125
23.0,76.0,0.004082878999724926,100.0,107.9453125
23.0,77.0,0.005387791999964975,0.0,107.9453125
23.0,78.0,0.004315374999350752,100.0,107.9453125
23.0,79.0,0.0031583749996570987,0.0,107.9453125
23.0,80.0,0.005503233000126784,100.0,107.9453125
23.0,81.0,0.004290034999939962,0.0,107.9453125
23.0,82.0,0.004439741000169306,100.0,108.0703125
23.0,83.0,0.003382951999810757,0.0,108.0703125
23.0,84.0,0.0043532190002224525,100.0,108.0703125
23.0,85.0,0.003325387999211671,0.0,108.0703125
23.0,86.0,0.005592416000581579,100.0,108.0703125
23.0,87.0,0.0034679270002015983,0.0,108.0703125
23.0,88.0,0.003224543999749585,0.0,108.0703125
23.0,89.0,0.00502286700066179,50.0,108.0703125
23.0,90.0,0.0054704580006728065,100.0,108.0703125
23.0,91.0,0.006243089000236068,100.0,108.0703125
23.0,92.0,0.004756329999509035,100.0,108.0703125
23.0,93.0,0.00657681099983165,100.0,108.0703125
23.0,94.0,0.005026365999583504,100.0,108.0703125
23.0,95.0,0.005313717000717588,100.0,108.0703125
23.0,96.0,0.01114959899950918,100.0,108.0703125
23.0,97.0,0.005002691000299819,100.0,108.0703125
23.0,98.0,0.0034382089997961884,0.0,108.0703125
23.0,99.0,0.0033255210000788793,100.0,108.0703125
23.0,100.0,0.003280550999988918,0.0,108.0703125
24.0,1.0,0.004280754999854253,100.0,108.0703125
24.0,2.0,0.0031440100001418614,0.0,108.0703125
24.0,3.0,0.004273494000699429,100.0,108.0703125
24.0,4.0,0.004325068999605719,0.0,108.0703125
24.0,5.0,0.004261721999682777,100.0,108.0703125
24.0,6.0,0.004269841000677843,0.0,108.0703125
24.0,7.0,0.003656321000562457,100.0,108.0703125
24.0,8.0,0.0030960659996708273,0.0,108.0703125
24.0,9.0,0.003380511000614206,50.0,108.0703125
24.0,10.0,0.0053208010003800155,100.0,108.0703125
24.0,11.0,0.003441458999986935,0.0,108.0703125
24.0,12.0,0.00430429300013202,100.0,108.0703125
24.0,13.0,0.0032844990000739926,0.0,108.0703125
24.0,14.0,0.0031665860005887225,100.0,108.0703125
24.0,15.0,0.0032149299995580805,0.0,108.0703125
24.0,16.0,0.003176203999828431,50.0,108.0703125
24.0,17.0,0.002886046000639908,0.0,108.0703125
24.0,18.0,0.005239161000645254,0.0,108.0703125
24.0,19.0,0.0029531119998864597,100.0,108.0703125
24.0,20.0,0.003191829999195761,0.0,108.0703125
24.0,21.0,0.004044710999551171,50.0,108.0703125
24.0,22.0,0.005322525999872596,0.0,108.0703125
24.0,23.0,0.0042075149995071115,50.0,108.0703125
24.0,24.0,0.0044954889999644365,0.0,108.0703125
24.0,25.0,0.003136835999612231,50.0,108.0703125
24.0,26.0,0.004298210000342806,0.0,108.0703125
24.0,27.0,0.004115652000109549,50.0,108.0703125
24.0,28.0,0.0031025959997350583,0.0,108.0703125
24.0,29.0,0.005226195999966876,50.0,108.0703125
24.0,30.0,0.005903467000280216,100.0,108.0703125
24.0,31.0,0.00416660300015792,0.0,108.1953125
24.0,32.0,0.004400731999339769,100.0,108.1953125
24.0,33.0,0.0029448210007103626,0.0,108.1953125
24.0,34.0,0.004172687999925984,0.0,108.1953125
24.0,35.0,0.004216181000629149,50.0,108.1953125
24.0,36.0,0.0043298099999447,0.0,108.1953125
24.0,37.0,0.0031269729997802642,50.0,108.1953125
24.0,38.0,0.0031143539999902714,0.0,108.1953125
24.0,39.0,0.0042979039999409,100.0,108.1953125
24.0,40.0,0.005161650999980338,0.0,108.1953125
24.0,41.0,0.004265495999788982,100.0,108.1953125
24.0,42.0,0.0038774670001657796,0.0,108.1953125
24.0,43.0,0.004181361000519246,100.0,108.1953125
24.0,44.0,0.004070055999363831,0.0,108.1953125
24.0,45.0,0.00339644900031999,100.0,108.1953125
24.0,46.0,0.00408810800036008,0.0,108.1953125
24.0,47.0,0.003276796000136528,100.0,108.1953125
24.0,48.0,0.00394371200036403,0.0,108.1953125
24.0,49.0,0.0031136739999055862,0.0,108.1953125
24.0,50.0,0.0032174660000237054,100.0,108.1953125
24.0,51.0,0.004738437999549205,100.0,108.1953125
24.0,52.0,0.007749608999802149,100.0,108.1953125
24.0,53.0,0.003344253000250319,50.0,108.1953125
24.0,54.0,0.005050900999776786,0.0,108.1953125
24.0,55.0,0.004092832000424096,50.0,108.1953125
24.0,56.0,0.004989572999875236,0.0,108.1953125
24.0,57.0,0.00407093600006192,50.0,108.1953125
24.0,58.0,0.003066583999498107,0.0,108.1953125
24.0,59.0,0.0032198039998547756,50.0,108.1953125
24.0,60.0,0.004086539000127232,0.0,108.1953125
24.0,61.0,0.003190034999533964,50.0,108.1953125
24.0,62.0,0.0033376869996573078,0.0,108.1953125
24.0,63.0,0.002968117000818893,0.0,108.1953125
24.0,64.0,0.0032236870001725038,50.0,108.1953125
24.0,65.0,0.004058518999954686,0.0,108.1953125
24.0,66.0,0.003191257999787922,50.0,108.1953125
24.0,67.0,0.004187538000223867,0.0,108.1953125
24.0,68.0,0.0031477209995500743,0.0,108.1953125
24.0,69.0,0.0030728190004083444,50.0,108.1953125
24.0,70.0,0.005279015000269283,0.0,108.1953125
24.0,71.0,0.0032794799999464885,100.0,108.1953125
24.0,72.0,0.004062775000420515,0.0,108.1953125
24.0,73.0,0.0032393289993706276,100.0,108.1953125
24.0,74.0,0.004881550999925821,100.0,108.1953125
24.0,75.0,0.005465066000397201,0.0,108.1953125
24.0,76.0,0.004034374000184471,50.0,108.1953125
24.0,77.0,0.004080052000063006,0.0,108.1953125
24.0,78.0,0.0032270339997921837,100.0,108.1953125
24.0,79.0,0.0032875530005185283,0.0,108.1953125
24.0,80.0,0.004317136000281607,0.0,108.1953125
24.0,81.0,0.0032380979992012726,50.0,108.1953125
24.0,82.0,0.00406478100012464,0.0,108.1953125
24.0,83.0,0.00414388700028212,50.0,108.1953125
24.0,84.0,0.004388044000734226,0.0,108.1953125
24.0,85.0,0.005139224000231479,50.0,108.1953125
24.0,86.0,0.004024170999400667,0.0,108.1953125
24.0,87.0,0.004193700000541867,50.0,108.1953125
24.0,88.0,0.004171383000539208,0.0,108.1953125
24.0,89.0,0.004334487000051013,50.0,108.1953125
24.0,90.0,0.0030215900005714502,0.0,108.1953125
24.0,91.0,0.0030738850000489037,100.0,108.1953125
24.0,92.0,0.004452377000234264,0.0,108.1953125
24.0,93.0,0.0040927430000010645,100.0,108.1953125
24.0,94.0,0.0032493009994141175,0.0,108.1953125
24.0,95.0,0.0032985049992930726,0.0,108.1953125
24.0,96.0,0.003148365000015474,50.0,108.1953125
24.0,97.0,0.004226822000418906,0.0,108.1953125
24.0,98.0,0.0030442560000665253,100.0,108.1953125
24.0,99.0,0.0033291709996774443,0.0,108.1953125
24.0,100.0,0.004294311999728961,100.0,108.1953125
25.0,1.0,0.005451062000247475,0.0,108.1953125
25.0,2.0,0.0030090849995758617,100.0,108.1953125
25.0,3.0,0.0033090240003730287,0.0,108.1953125
25.0,4.0,0.0040936200002761325,100.0,108.1953125
25.0,5.0,0.0032351910003853845,50.0,108.1953125
25.0,6.0,0.0044688669995593955,0.0,108.1953125
25.0,7.0,0.008515761999660754,100.0,108.1953125
25.0,8.0,0.0036201089997121016,100.0,108.1953125
25.0,9.0,0.004206968999824312,0.0,108.1953125
25.0,10.0,0.003263701999458135,100.0,108.1953125
25.0,11.0,0.0030255869996835827,0.0,108.1953125
25.0,12.0,0.004107705999558675,100.0,108.1953125
25.0,13.0,0.0036767789997611544,0.0,108.1953125
25.0,14.0,0.004250099000273622,0.0,108.1953125
25.0,15.0,0.005283772999973735,50.0,108.1953125
25.0,16.0,0.005261504000372952,100.0,108.1953125
25.0,17.0,0.0031193539998639608,0.0,108.1953125
25.0,18.0,0.0029209369995442103,0.0,108.1953125
25.0,19.0,0.003319528999782051,100.0,108.1953125
25.0,20.0,0.004171952999968198,0.0,108.1953125
25.0,21.0,0.003236300000025949,100.0,108.1953125
25.0,22.0,0.005228814000474813,0.0,108.1953125
25.0,23.0,0.003269624999120424,100.0,108.1953125
25.0,24.0,0.0030487849999190075,0.0,108.1953125
25.0,25.0,0.002905518999796186,0.0,108.1953125
25.0,26.0,0.004301546000533563,100.0,108.1953125
25.0,27.0,0.004951754999638069,0.0,108.1953125
25.0,28.0,0.005176080999262922,50.0,108.1953125
25.0,29.0,0.0029228699995655916,0.0,108.1953125
25.0,30.0,0.004329589000008127,100.0,108.1953125
25.0,31.0,0.0029783849995510536,0.0,108.1953125
25.0,32.0,0.0042669120002756245,100.0,108.1953125
25.0,33.0,0.004360139999334933,0.0,108.1953125
25.0,34.0,0.0047134769993135706,100.0,108.1953125
25.0,35.0,0.0050688180008364725,100.0,108.1953125
25.0,36.0,0.004558579999866197,100.0,108.1953125
25.0,37.0,0.004781806000210054,100.0,108.1953125
25.0,38.0,0.004678492000493861,100.0,108.1953125
25.0,39.0,0.004456515000129002,0.0,108.1953125
25.0,40.0,0.0062186810000639525,100.0,108.1953125
25.0,41.0,0.008379975000025297,100.0,108.1953125
25.0,42.0,0.004623802999958571,100.0,108.1953125
25.0,43.0,0.004611818999364914,100.0,108.1953125
25.0,44.0,0.004578205000143498,100.0,108.1953125
25.0,45.0,0.006170042999656289,100.0,108.1953125
25.0,46.0,0.004413012999975763,0.0,108.1953125
25.0,47.0,0.007882781999796862,100.0,108.1953125
25.0,48.0,0.006344297999930859,100.0,108.1953125
25.0,49.0,0.007591868999952567,100.0,108.1953125
25.0,50.0,0.009155050000117626,100.0,108.1953125
25.0,51.0,0.005260421999992104,100.0,108.1953125
25.0,52.0,0.006531201000143483,100.0,108.1953125
25.0,53.0,0.005439413999738463,100.0,108.1953125
25.0,54.0,0.009610750000319968,100.0,108.1953125
25.0,55.0,0.008814552000330877,100.0,108.1953125
25.0,56.0,0.00632910200056358,100.0,108.1953125
25.0,57.0,0.004585566000059771,100.0,108.1953125
25.0,58.0,0.00724754499970004,100.0,108.1953125
25.0,59.0,0.006593830000383605,100.0,108.1953125
25.0,60.0,0.004726835000838037,100.0,108.1953125
25.0,61.0,0.0047693480000816635,50.0,108.1953125
25.0,62.0,0.00443674399957672,100.0,108.1953125
25.0,63.0,0.007622664999871631,100.0,108.1953125
25.0,64.0,0.004084379999767407,100.0,108.1953125
25.0,65.0,0.004141892000006919,100.0,108.1953125
25.0,66.0,0.00603246299942839,100.0,108.0
25.0,67.0,0.00444545400023344,100.0,108.125
25.0,68.0,0.004610099000274204,100.0,108.0
25.0,69.0,0.004617683999640576,100.0,108.125
25.0,70.0,0.006572305000190681,100.0,108.0
25.0,71.0,0.004468557000109286,100.0,108.0
25.0,72.0,0.008329250999850046,100.0,108.25
25.0,73.0,0.0066152620001957985,100.0,108.0
25.0,74.0,0.004772723999849404,100.0,108.0
25.0,75.0,0.004701096000644611,100.0,108.125
25.0,76.0,0.00441931699970155,100.0,108.125
25.0,77.0,0.0054615029994238284,100.0,108.125
25.0,78.0,0.006415204999939306,100.0,108.125
25.0,79.0,0.005073686999821803,100.0,108.125
25.0,80.0,0.00411989900021581,100.0,108.125
25.0,81.0,0.004293160000088392,100.0,108.125
25.0,82.0,0.005817607999233587,100.0,108.125
25.0,83.0,0.004377892000775319,100.0,108.25
25.0,84.0,0.005521371999748226,100.0,108.25
25.0,85.0,0.004793392999999924,100.0,108.00390625
25.0,86.0,0.005899273000068206,100.0,107.60546875
25.0,87.0,0.00687100399954943,100.0,108.10546875
25.0,88.0,0.008260429999609187,100.0,108.10546875
25.0,89.0,0.006260244000259263,100.0,108.10546875
25.0,90.0,0.009647373999541742,100.0,107.50390625
25.0,91.0,0.009814647999519366,100.0,108.25390625
25.0,92.0,0.00416542200036929,100.0,108.25390625
