test,num_evaluacion,partida_eval,ganado,movimientos
Random DeepQ,33,7,0,4
Random DeepQ,33,8,0,5
Random DeepQ,33,9,1,4
Random DeepQ,33,10,0,3
Random DeepQ,33,11,1,4
Random DeepQ,33,12,0,4
Random DeepQ,33,13,0,4
Random DeepQ,33,14,1,5
Random DeepQ,33,15,1,3
Random DeepQ,33,16,0,4
Random DeepQ,33,17,0,3
Random DeepQ,33,18,0,3
Random DeepQ,33,19,1,5
Random DeepQ,33,20,0,4
Random DeepQ,33,21,0,5
Random DeepQ,33,22,0,3
Random DeepQ,33,23,1,5
Random DeepQ,33,24,0,5
Random DeepQ,33,25,0,3
Random DeepQ,33,26,0,3
Random DeepQ,33,27,1,4
Random DeepQ,33,28,0,3
Random DeepQ,33,29,0,5
Random DeepQ,33,30,0,5
Random DeepQ,33,31,0,5
Random DeepQ,33,32,0,4
Random DeepQ,33,33,0,4
Random DeepQ,33,34,1,4
Random DeepQ,33,35,1,4
Random DeepQ,33,36,0,4
Random DeepQ,33,37,1,4
Random DeepQ,33,38,0,4
Random DeepQ,33,39,0,4
Random DeepQ,33,40,0,4
Random DeepQ,33,41,1,4
Random DeepQ,33,42,0,5
Random DeepQ,33,43,0,5
Random DeepQ,33,44,0,4
Random DeepQ,33,45,0,4
Random DeepQ,33,46,0,4
Random DeepQ,33,47,0,5
Random DeepQ,33,48,0,4
Random DeepQ,33,49,0,4
Random DeepQ,33,50,0,4
Random DeepQ,33,51,1,3
Random DeepQ,33,52,1,3
Random DeepQ,33,53,0,4
Random DeepQ,33,54,0,4
Random DeepQ,33,55,1,5
Random DeepQ,33,56,1,5
Random DeepQ,33,57,0,4
Random DeepQ,33,58,0,5
Random DeepQ,33,59,1,5
Random DeepQ,33,60,1,4
Random DeepQ,33,61,0,5
Random DeepQ,33,62,0,5
Random DeepQ,33,63,0,5
Random DeepQ,33,64,0,4
Random DeepQ,33,65,0,5
Random DeepQ,33,66,1,4
Random DeepQ,33,67,0,4
Random DeepQ,33,68,0,3
Random DeepQ,33,69,0,4
Random DeepQ,33,70,0,3
Random DeepQ,33,71,1,4
Random DeepQ,33,72,0,2
Random DeepQ,33,73,1,4
Random DeepQ,33,74,0,5
Random DeepQ,33,75,1,4
Random DeepQ,33,76,0,3
Random DeepQ,33,77,0,3
Random DeepQ,33,78,0,3
Random DeepQ,33,79,1,5
Random DeepQ,33,80,1,3
Random DeepQ,33,81,1,4
Random DeepQ,33,82,0,3
Random DeepQ,33,83,1,4
Random DeepQ,33,84,1,4
Random DeepQ,33,85,1,5
Random DeepQ,33,86,0,3
Random DeepQ,33,87,1,4
Random DeepQ,33,88,0,2
Random DeepQ,33,89,1,4
Random DeepQ,33,90,0,4
Random DeepQ,33,91,1,5
Random DeepQ,33,92,0,4
Random DeepQ,33,93,1,5
Random DeepQ,33,94,0,4
Random DeepQ,33,95,0,4
Random DeepQ,33,96,1,3
Random DeepQ,33,97,1,4
Random DeepQ,33,98,0,5
Random DeepQ,33,99,1,4
Random DeepQ,33,100,0,4
Random DeepQ,34,1,1,5
Random DeepQ,34,2,0,2
Random DeepQ,34,3,1,4
Random DeepQ,34,4,0,4
Random DeepQ,34,5,0,3
Random DeepQ,34,6,0,3
Random DeepQ,34,7,0,3
Random DeepQ,34,8,1,3
Random DeepQ,34,9,1,4
Random DeepQ,34,10,0,5
Random DeepQ,34,11,0,5
Random DeepQ,34,12,1,3
Random DeepQ,34,13,1,4
Random DeepQ,34,14,0,4
Random DeepQ,34,15,1,5
Random DeepQ,34,16,0,3
Random DeepQ,34,17,0,4
Random DeepQ,34,18,0,3
Random DeepQ,34,19,1,5
Random DeepQ,34,20,0,4
Random DeepQ,34,21,1,5
Random DeepQ,34,22,0,2
Random DeepQ,34,23,1,3
Random DeepQ,34,24,0,4
Random DeepQ,34,25,1,4
Random DeepQ,34,26,1,3
Random DeepQ,34,27,0,4
Random DeepQ,34,28,0,4
Random DeepQ,34,29,0,4
Random DeepQ,34,30,0,3
Random DeepQ,34,31,1,5
Random DeepQ,34,32,1,5
Random DeepQ,34,33,1,4
Random DeepQ,34,34,0,3
Random DeepQ,34,35,0,5
Random DeepQ,34,36,0,3
Random DeepQ,34,37,0,4
Random DeepQ,34,38,0,3
Random DeepQ,34,39,0,5
Random DeepQ,34,40,1,3
Random DeepQ,34,41,1,3
Random DeepQ,34,42,0,2
Random DeepQ,34,43,1,5
Random DeepQ,34,44,0,4
Random DeepQ,34,45,1,3
Random DeepQ,34,46,0,4
Random DeepQ,34,47,1,5
Random DeepQ,34,48,0,3
Random DeepQ,34,49,0,4
Random DeepQ,34,50,0,3
Random DeepQ,34,51,1,4
Random DeepQ,34,52,0,4
Random DeepQ,34,53,1,3
Random DeepQ,34,54,0,3
Random DeepQ,34,55,0,5
Random DeepQ,34,56,0,3
Random DeepQ,34,57,0,5
Random DeepQ,34,58,1,4
Random DeepQ,34,59,0,5
Random DeepQ,34,60,0,4
Random DeepQ,34,61,1,4
Random DeepQ,34,62,1,4
Random DeepQ,34,63,1,5
Random DeepQ,34,64,0,4
Random DeepQ,34,65,1,4
Random DeepQ,34,66,0,3
Random DeepQ,34,67,0,4
Random DeepQ,34,68,1,3
Random DeepQ,34,69,1,5
Random DeepQ,34,70,0,5
Random DeepQ,34,71,0,4
Random DeepQ,34,72,1,4
Random DeepQ,34,73,0,5
Random DeepQ,34,74,0,5
Random DeepQ,34,75,0,4
Random DeepQ,34,76,0,2
Random DeepQ,34,77,1,4
Random DeepQ,34,78,0,4
Random DeepQ,34,79,1,4
Random DeepQ,34,80,0,4
Random DeepQ,34,81,0,4
Random DeepQ,34,82,1,4
Random DeepQ,34,83,1,5
Random DeepQ,34,84,1,4
Random DeepQ,34,85,0,3
Random DeepQ,34,86,0,3
Random DeepQ,34,87,1,4
Random DeepQ,34,88,0,3
Random DeepQ,34,89,1,5
Random DeepQ,34,90,0,3
Random DeepQ,34,91,0,5
Random DeepQ,34,92,0,3
Random DeepQ,34,93,0,5
Random DeepQ,34,94,0,3
Random DeepQ,34,95,1,4
Random DeepQ,34,96,1,4
Random DeepQ,34,97,1,5
Random DeepQ,34,98,1,4
Random DeepQ,34,99,1,5
Random DeepQ,34,100,0,4
Random DeepQ,35,1,1,5
Random DeepQ,35,2,0,5
Random DeepQ,35,3,1,4
Random DeepQ,35,4,0,5
Random DeepQ,35,5,0,5
Random DeepQ,35,6,0,2
Random DeepQ,35,7,1,3
Random DeepQ,35,8,0,4
Random DeepQ,35,9,0,5
Random DeepQ,35,10,0,4
Random DeepQ,35,11,1,4
Random DeepQ,35,12,0,2
Random DeepQ,35,13,0,3
Random DeepQ,35,14,0,3
Random DeepQ,35,15,0,4
Random DeepQ,35,16,1,4
Random DeepQ,35,17,0,4
Random DeepQ,35,18,0,4
Random DeepQ,35,19,1,4
Random DeepQ,35,20,1,4
Random DeepQ,35,21,0,5
Random DeepQ,35,22,1,4
Random DeepQ,35,23,1,4
Random DeepQ,35,24,0,5
Random DeepQ,35,25,1,4
Random DeepQ,35,26,0,5
Random DeepQ,35,27,1,5
Random DeepQ,35,28,0,4
Random DeepQ,35,29,0,5
Random DeepQ,35,30,0,4
Random DeepQ,35,31,0,4
Random DeepQ,35,32,1,4
Random DeepQ,35,33,1,4
Random DeepQ,35,34,0,4
Random DeepQ,35,35,1,5
Random DeepQ,35,36,0,3
Random DeepQ,35,37,0,4
Random DeepQ,35,38,0,4
Random DeepQ,35,39,1,5
Random DeepQ,35,40,0,3
Random DeepQ,35,41,0,3
Random DeepQ,35,42,0,4
Random DeepQ,35,43,0,5
Random DeepQ,35,44,0,4
Random DeepQ,35,45,1,4
Random DeepQ,35,46,1,4
Random DeepQ,35,47,0,4
Random DeepQ,35,48,0,2
Random DeepQ,35,49,1,3
Random DeepQ,35,50,0,3
Random DeepQ,35,51,1,5
Random DeepQ,35,52,0,4
Random DeepQ,35,53,1,5
Random DeepQ,35,54,0,3
Random DeepQ,35,55,1,4
Random DeepQ,35,56,1,3
Random DeepQ,35,57,1,4
Random DeepQ,35,58,0,5
Random DeepQ,35,59,1,3
Random DeepQ,35,60,1,3
Random DeepQ,35,61,1,5
Random DeepQ,35,62,0,3
Random DeepQ,35,63,1,3
Random DeepQ,35,64,1,4
Random DeepQ,35,65,0,4
Random DeepQ,35,66,1,4
Random DeepQ,35,67,1,5
Random DeepQ,35,68,0,3
Random DeepQ,35,69,1,4
Random DeepQ,35,70,1,3
Random DeepQ,35,71,0,4
Random DeepQ,35,72,0,2
Random DeepQ,35,73,0,4
Random DeepQ,35,74,0,3
Random DeepQ,35,75,1,3
Random DeepQ,35,76,1,4
Random DeepQ,35,77,1,4
Random DeepQ,35,78,0,4
Random DeepQ,35,79,0,4
Random DeepQ,35,80,0,2
Random DeepQ,35,81,0,3
Random DeepQ,35,82,1,3
Random DeepQ,35,83,0,5
Random DeepQ,35,84,0,4
Random DeepQ,35,85,1,5
Random DeepQ,35,86,1,4
Random DeepQ,35,87,0,4
Random DeepQ,35,88,0,5
Random DeepQ,35,89,0,4
Random DeepQ,35,90,0,4
Random DeepQ,35,91,1,5
Random DeepQ,35,92,0,5
Random DeepQ,35,93,0,3
Random DeepQ,35,94,0,4
Random DeepQ,35,95,0,3
Random DeepQ,35,96,0,4
Random DeepQ,35,97,0,4
Random DeepQ,35,98,0,4
Random DeepQ,35,99,1,5
Random DeepQ,35,100,0,2
Random DeepQ,36,1,0,4
Random DeepQ,36,2,0,3
Random DeepQ,36,3,0,4
Random DeepQ,36,4,0,4
Random DeepQ,36,5,1,4
Random DeepQ,36,6,0,4
Random DeepQ,36,7,0,4
Random DeepQ,36,8,0,3
Random DeepQ,36,9,1,3
Random DeepQ,36,10,0,4
Random DeepQ,36,11,1,4
Random DeepQ,36,12,0,5
Random DeepQ,36,13,1,3
Random DeepQ,36,14,1,4
Random DeepQ,36,15,1,5
Random DeepQ,36,16,0,4
Random DeepQ,36,17,0,4
Random DeepQ,36,18,0,3
Random DeepQ,36,19,0,4
Random DeepQ,36,20,0,3
Random DeepQ,36,21,1,4
Random DeepQ,36,22,0,2
Random DeepQ,36,23,1,4
Random DeepQ,36,24,0,3
Random DeepQ,36,25,1,4
Random DeepQ,36,26,0,4
Random DeepQ,36,27,1,3
Random DeepQ,36,28,0,4
Random DeepQ,36,29,0,5
Random DeepQ,36,30,0,3
Random DeepQ,36,31,0,5
Random DeepQ,36,32,0,4
Random DeepQ,36,33,1,4
Random DeepQ,36,34,1,3
Random DeepQ,36,35,0,4
Random DeepQ,36,36,0,3
Random DeepQ,36,37,0,3
Random DeepQ,36,38,0,4
Random DeepQ,36,39,0,4
Random DeepQ,36,40,0,3
Random DeepQ,36,41,0,4
Random DeepQ,36,42,1,5
Random DeepQ,36,43,0,3
Random DeepQ,36,44,0,2
Random DeepQ,36,45,1,3
Random DeepQ,36,46,0,3
Random DeepQ,36,47,0,5
Random DeepQ,36,48,0,4
Random DeepQ,36,49,1,4
Random DeepQ,36,50,0,4
Random DeepQ,36,51,0,5
Random DeepQ,36,52,0,3
Random DeepQ,36,53,0,3
Random DeepQ,36,54,0,4
Random DeepQ,36,55,1,5
Random DeepQ,36,56,0,4
Random DeepQ,36,57,1,4
Random DeepQ,36,58,0,4
Random DeepQ,36,59,0,4
Random DeepQ,36,60,0,4
Random DeepQ,36,61,1,5
Random DeepQ,36,62,0,3
Random DeepQ,36,63,0,3
Random DeepQ,36,64,0,4
Random DeepQ,36,65,1,3
Random DeepQ,36,66,0,4
Random DeepQ,36,67,0,5
Random DeepQ,36,68,0,3
Random DeepQ,36,69,0,4
Random DeepQ,36,70,0,4
Random DeepQ,36,71,0,4
Random DeepQ,36,72,0,4
Random DeepQ,36,73,0,4
Random DeepQ,36,74,0,5
Random DeepQ,36,75,1,4
Random DeepQ,36,76,1,5
Random DeepQ,36,77,1,4
Random DeepQ,36,78,0,2
Random DeepQ,36,79,1,5
Random DeepQ,36,80,0,4
Random DeepQ,36,81,1,3
Random DeepQ,36,82,0,4
Random DeepQ,36,83,1,4
Random DeepQ,36,84,0,4
Random DeepQ,36,85,1,4
Random DeepQ,36,86,1,4
Random DeepQ,36,87,0,5
Random DeepQ,36,88,0,4
Random DeepQ,36,89,1,4
Random DeepQ,36,90,1,4
Random DeepQ,36,91,0,4
Random DeepQ,36,92,1,4
Random DeepQ,36,93,0,5
Random DeepQ,36,94,0,3
Random DeepQ,36,95,0,3
Random DeepQ,36,96,0,3
Random DeepQ,36,97,1,4
Random DeepQ,36,98,1,3
Random DeepQ,36,99,0,5
Random DeepQ,36,100,0,4
Random DeepQ,37,1,1,5
Random DeepQ,37,2,0,3
Random DeepQ,37,3,1,5
Random DeepQ,37,4,0,3
Random DeepQ,37,5,0,4
Random DeepQ,37,6,1,5
Random DeepQ,37,7,0,4
Random DeepQ,37,8,0,4
Random DeepQ,37,9,1,5
Random DeepQ,37,10,0,3
Random DeepQ,37,11,1,4
Random DeepQ,37,12,1,4
Random DeepQ,37,13,0,5
Random DeepQ,37,14,0,3
Random DeepQ,37,15,1,5
Random DeepQ,37,16,0,3
Random DeepQ,37,17,1,4
Random DeepQ,37,18,1,5
Random DeepQ,37,19,1,4
Random DeepQ,37,20,0,3
Random DeepQ,37,21,1,5
Random DeepQ,37,22,0,5
Random DeepQ,37,23,0,4
Random DeepQ,37,24,0,3
Random DeepQ,37,25,0,3
Random DeepQ,37,26,0,3
Random DeepQ,37,27,0,4
Random DeepQ,37,28,0,4
Random DeepQ,37,29,0,3
Random DeepQ,37,30,0,3
Random DeepQ,37,31,0,3
Random DeepQ,37,32,0,4
Random DeepQ,37,33,0,5
Random DeepQ,37,34,0,4
Random DeepQ,37,35,0,4
Random DeepQ,37,36,0,2
Random DeepQ,37,37,1,4
Random DeepQ,37,38,0,3
Random DeepQ,37,39,0,3
Random DeepQ,37,40,0,5
Random DeepQ,37,41,0,3
Random DeepQ,37,42,1,3
Random DeepQ,37,43,1,4
Random DeepQ,37,44,0,4
Random DeepQ,37,45,0,3
Random DeepQ,37,46,0,5
Random DeepQ,37,47,1,5
Random DeepQ,37,48,0,4
Random DeepQ,37,49,0,4
Random DeepQ,37,50,0,2
Random DeepQ,37,51,0,4
Random DeepQ,37,52,0,2
Random DeepQ,37,53,1,5
Random DeepQ,37,54,0,3
Random DeepQ,37,55,1,5
Random DeepQ,37,56,1,3
Random DeepQ,37,57,1,4
Random DeepQ,37,58,0,3
Random DeepQ,37,59,0,5
Random DeepQ,37,60,0,4
Random DeepQ,37,61,1,5
Random DeepQ,37,62,0,4
Random DeepQ,37,63,0,5
Random DeepQ,37,64,0,4
Random DeepQ,37,65,1,3
Random DeepQ,37,66,0,4
Random DeepQ,37,67,1,5
Random DeepQ,37,68,0,2
Random DeepQ,37,69,1,5
Random DeepQ,37,70,0,4
Random DeepQ,37,71,0,4
Random DeepQ,37,72,1,4
Random DeepQ,37,73,1,4
Random DeepQ,37,74,0,4
Random DeepQ,37,75,1,4
Random DeepQ,37,76,0,4
Random DeepQ,37,77,1,4
Random DeepQ,37,78,0,3
Random DeepQ,37,79,0,5
Random DeepQ,37,80,0,5
Random DeepQ,37,81,0,3
Random DeepQ,37,82,0,4
Random DeepQ,37,83,0,4
Random DeepQ,37,84,1,4
Random DeepQ,37,85,1,4
Random DeepQ,37,86,0,3
Random DeepQ,37,87,0,3
Random DeepQ,37,88,0,3
Random DeepQ,37,89,0,4
Random DeepQ,37,90,0,3
Random DeepQ,37,91,1,3
Random DeepQ,37,92,0,4
Random DeepQ,37,93,1,4
Random DeepQ,37,94,0,4
Random DeepQ,37,95,1,5
Random DeepQ,37,96,0,3
Random DeepQ,37,97,1,4
Random DeepQ,37,98,1,4
Random DeepQ,37,99,1,5
Random DeepQ,37,100,0,4
Random DeepQ,38,1,0,3
Random DeepQ,38,2,0,4
Random DeepQ,38,3,0,3
Random DeepQ,38,4,0,4
Random DeepQ,38,5,1,3
Random DeepQ,38,6,1,4
Random DeepQ,38,7,1,4
Random DeepQ,38,8,1,4
Random DeepQ,38,9,0,3
Random DeepQ,38,10,0,5
Random DeepQ,38,11,0,4
Random DeepQ,38,12,0,4
Random DeepQ,38,13,0,4
Random DeepQ,38,14,0,3
Random DeepQ,38,15,1,4
Random DeepQ,38,16,0,5
Random DeepQ,38,17,1,3
Random DeepQ,38,18,0,4
Random DeepQ,38,19,1,3
Random DeepQ,38,20,0,5
Random DeepQ,38,21,0,4
Random DeepQ,38,22,0,3
Random DeepQ,38,23,1,4
Random DeepQ,38,24,0,3
Random DeepQ,38,25,1,5
Random DeepQ,38,26,0,3
Random DeepQ,38,27,1,3
Random DeepQ,38,28,1,4
Random DeepQ,38,29,0,5
Random DeepQ,38,30,0,4
Random DeepQ,38,31,1,4
Random DeepQ,38,32,0,4
Random DeepQ,38,33,1,4
Random DeepQ,38,34,0,3
Random DeepQ,38,35,0,4
Random DeepQ,38,36,0,3
Random DeepQ,38,37,0,3
Random DeepQ,38,38,0,3
Random DeepQ,38,39,1,4
Random DeepQ,38,40,0,5
Random DeepQ,38,41,0,3
Random DeepQ,38,42,0,4
Random DeepQ,38,43,0,4
Random DeepQ,38,44,0,4
Random DeepQ,38,45,1,4
Random DeepQ,38,46,0,3
Random DeepQ,38,47,1,4
Random DeepQ,38,48,0,4
Random DeepQ,38,49,0,4
Random DeepQ,38,50,0,4
Random DeepQ,38,51,1,5
Random DeepQ,38,52,0,4
Random DeepQ,38,53,0,4
Random DeepQ,38,54,0,3
Random DeepQ,38,55,1,5
Random DeepQ,38,56,0,3
Random DeepQ,38,57,0,3
Random DeepQ,38,58,0,3
Random DeepQ,38,59,0,5
Random DeepQ,38,60,0,4
Random DeepQ,38,61,1,3
Random DeepQ,38,62,1,4
Random DeepQ,38,63,0,4
Random DeepQ,38,64,0,3
Random DeepQ,38,65,1,3
Random DeepQ,38,66,0,4
Random DeepQ,38,67,1,5
Random DeepQ,38,68,0,3
Random DeepQ,38,69,0,4
Random DeepQ,38,70,1,4
Random DeepQ,38,71,0,5
Random DeepQ,38,72,0,3
Random DeepQ,38,73,0,4
Random DeepQ,38,74,1,4
Random DeepQ,38,75,1,4
Random DeepQ,38,76,1,4
Random DeepQ,38,77,1,4
Random DeepQ,38,78,0,3
Random DeepQ,38,79,0,4
Random DeepQ,38,80,0,3
Random DeepQ,38,81,0,4
Random DeepQ,38,82,1,3
Random DeepQ,38,83,0,4
Random DeepQ,38,84,0,4
Random DeepQ,38,85,1,5
Random DeepQ,38,86,1,5
Random DeepQ,38,87,1,5
Random DeepQ,38,88,0,4
Random DeepQ,38,89,0,5
Random DeepQ,38,90,0,3
Random DeepQ,38,91,1,4
Random DeepQ,38,92,0,3
Random DeepQ,38,93,1,4
Random DeepQ,38,94,0,4
Random DeepQ,38,95,1,3
Random DeepQ,38,96,1,4
Random DeepQ,38,97,0,4
Random DeepQ,38,98,0,4
Random DeepQ,38,99,1,3
Random DeepQ,38,100,0,2
Random DeepQ,39,1,0,5
Random DeepQ,39,2,0,4
Random DeepQ,39,3,0,4
Random DeepQ,39,4,0,3
Random DeepQ,39,5,1,5
Random DeepQ,39,6,0,6
Random DeepQ,39,7,1,4
Random DeepQ,39,8,0,4
Random DeepQ,39,9,1,4
Random DeepQ,39,10,0,4
Random DeepQ,39,11,1,5
Random DeepQ,39,12,1,4
Random DeepQ,39,13,1,4
Random DeepQ,39,14,0,4
Random DeepQ,39,15,0,4
Random DeepQ,39,16,1,3
Random DeepQ,39,17,1,3
Random DeepQ,39,18,0,4
Random DeepQ,39,19,1,4
Random DeepQ,39,20,0,5
Random DeepQ,39,21,1,4
Random DeepQ,39,22,0,3
Random DeepQ,39,23,0,4
Random DeepQ,39,24,0,4
Random DeepQ,39,25,0,4
Random DeepQ,39,26,1,5
Random DeepQ,39,27,0,5
Random DeepQ,39,28,0,4
Random DeepQ,39,29,1,5
Random DeepQ,39,30,0,4
Random DeepQ,39,31,0,4
Random DeepQ,39,32,1,4
Random DeepQ,39,33,0,4
Random DeepQ,39,34,0,3
Random DeepQ,39,35,1,4
Random DeepQ,39,36,1,4
Random DeepQ,39,37,1,4
Random DeepQ,39,38,0,2
Random DeepQ,39,39,1,5
Random DeepQ,39,40,0,4
Random DeepQ,39,41,1,4
Random DeepQ,39,42,0,5
Random DeepQ,39,43,1,4
Random DeepQ,39,44,0,4
Random DeepQ,39,45,1,5
Random DeepQ,39,46,0,3
Random DeepQ,39,47,1,4
Random DeepQ,39,48,0,5
Random DeepQ,39,49,0,5
Random DeepQ,39,50,0,4
Random DeepQ,39,51,1,3
Random DeepQ,39,52,0,4
Random DeepQ,39,53,1,4
Random DeepQ,39,54,1,4
Random DeepQ,39,55,0,5
Random DeepQ,39,56,0,3
Random DeepQ,39,57,0,3
Random DeepQ,39,58,0,5
Random DeepQ,39,59,1,4
Random DeepQ,39,60,0,3
Random DeepQ,39,61,0,4
Random DeepQ,39,62,1,4
Random DeepQ,39,63,1,4
Random DeepQ,39,64,1,4
Random DeepQ,39,65,0,5
Random DeepQ,39,66,0,4
Random DeepQ,39,67,0,5
Random DeepQ,39,68,0,2
Random DeepQ,39,69,1,5
Random DeepQ,39,70,0,3
Random DeepQ,39,71,0,4
Random DeepQ,39,72,1,3
Random DeepQ,39,73,0,4
Random DeepQ,39,74,0,3
Random DeepQ,39,75,1,4
Random DeepQ,39,76,1,3
Random DeepQ,39,77,0,4
Random DeepQ,39,78,0,3
Random DeepQ,39,79,1,4
Random DeepQ,39,80,0,4
Random DeepQ,39,81,0,4
Random DeepQ,39,82,0,2
Random DeepQ,39,83,0,3
Random DeepQ,39,84,0,5
Random DeepQ,39,85,1,5
Random DeepQ,39,86,0,4
Random DeepQ,39,87,1,5
Random DeepQ,39,88,0,3
Random DeepQ,39,89,1,4
Random DeepQ,39,90,1,4
Random DeepQ,39,91,0,5
Random DeepQ,39,92,0,4
Random DeepQ,39,93,0,5
Random DeepQ,39,94,0,2
Random DeepQ,39,95,0,4
Random DeepQ,39,96,0,3
Random DeepQ,39,97,1,5
Random DeepQ,39,98,0,3
Random DeepQ,39,99,0,4
Random DeepQ,39,100,0,4
Random DeepQ,40,1,1,4
Random DeepQ,40,2,1,5
Random DeepQ,40,3,0,3
Random DeepQ,40,4,0,3
Random DeepQ,40,5,1,5
Random DeepQ,40,6,0,3
Random DeepQ,40,7,0,3
Random DeepQ,40,8,0,3
Random DeepQ,40,9,1,4
Random DeepQ,40,10,0,3
Random DeepQ,40,11,0,5
Random DeepQ,40,12,0,2
Random DeepQ,40,13,0,4
Random DeepQ,40,14,0,3
Random DeepQ,40,15,1,5
Random DeepQ,40,16,0,5
Random DeepQ,40,17,0,5
Random DeepQ,40,18,0,2
Random DeepQ,40,19,1,4
Random DeepQ,40,20,0,4
Random DeepQ,40,21,0,5
Random DeepQ,40,22,0,4
Random DeepQ,40,23,0,4
Random DeepQ,40,24,0,3
Random DeepQ,40,25,1,5
Random DeepQ,40,26,0,4
Random DeepQ,40,27,0,3
Random DeepQ,40,28,0,2
Random DeepQ,40,29,1,5
Random DeepQ,40,30,0,2
Random DeepQ,40,31,0,3
Random DeepQ,40,32,0,4
Random DeepQ,40,33,0,3
Random DeepQ,40,34,0,3
Random DeepQ,40,35,0,3
Random DeepQ,40,36,0,2
Random DeepQ,40,37,0,4
Random DeepQ,40,38,0,3
Random DeepQ,40,39,1,4
Random DeepQ,40,40,0,3
Random DeepQ,40,41,1,5
Random DeepQ,40,42,0,3
Random DeepQ,40,43,0,5
Random DeepQ,40,44,1,3
Random DeepQ,40,45,0,3
Random DeepQ,40,46,0,4
Random DeepQ,40,47,0,4
Random DeepQ,40,48,1,4
Random DeepQ,40,49,1,5
Random DeepQ,40,50,0,3
Random DeepQ,40,51,1,4
Random DeepQ,40,52,1,4
Random DeepQ,40,53,0,4
Random DeepQ,40,54,1,4
Random DeepQ,40,55,0,4
Random DeepQ,40,56,1,3
Random DeepQ,40,57,1,4
Random DeepQ,40,58,0,3
Random DeepQ,40,59,1,5
Random DeepQ,40,60,0,2
Random DeepQ,40,61,1,5
Random DeepQ,40,62,1,4
Random DeepQ,40,63,1,4
Random DeepQ,40,64,0,5
Random DeepQ,40,65,1,5
Random DeepQ,40,66,0,3
Random DeepQ,40,67,1,4
Random DeepQ,40,68,0,2
Random DeepQ,40,69,0,5
Random DeepQ,40,70,0,3
Random DeepQ,40,71,1,4
Random DeepQ,40,72,0,4
Random DeepQ,40,73,1,4
Random DeepQ,40,74,0,3
Random DeepQ,40,75,0,4
Random DeepQ,40,76,0,3
Random DeepQ,40,77,1,5
Random DeepQ,40,78,0,3
Random DeepQ,40,79,0,4
Random DeepQ,40,80,0,3
Random DeepQ,40,81,0,4
Random DeepQ,40,82,0,3
Random DeepQ,40,83,0,5
Random DeepQ,40,84,1,4
Random DeepQ,40,85,1,4
Random DeepQ,40,86,0,4
Random DeepQ,40,87,0,3
Random DeepQ,40,88,1,5
Random DeepQ,40,89,0,4
Random DeepQ,40,90,0,4
Random DeepQ,40,91,1,5
Random DeepQ,40,92,1,3
Random DeepQ,40,93,1,4
Random DeepQ,40,94,0,2
Random DeepQ,40,95,1,5
Random DeepQ,40,96,0,5
Random DeepQ,40,97,1,5
Random DeepQ,40,98,0,5
Random DeepQ,40,99,1,5
Random DeepQ,40,100,1,3
Random DeepQ,41,1,1,3
Random DeepQ,41,2,1,4
Random DeepQ,41,3,1,5
Random DeepQ,41,4,0,4
Random DeepQ,41,5,1,5
Random DeepQ,41,6,0,4
Random DeepQ,41,7,1,5
Random DeepQ,41,8,0,3
Random DeepQ,41,9,0,5
Random DeepQ,41,10,0,3
Random DeepQ,41,11,1,3
Random DeepQ,41,12,0,5
Random DeepQ,41,13,1,4
Random DeepQ,41,14,0,4
Random DeepQ,41,15,1,3
Random DeepQ,41,16,0,4
Random DeepQ,41,17,1,5
Random DeepQ,41,18,1,3
Random DeepQ,41,19,0,4
Random DeepQ,41,20,1,4
Random DeepQ,41,21,1,5
Random DeepQ,41,22,0,4
Random DeepQ,41,23,1,4
Random DeepQ,41,24,0,3
Random DeepQ,41,25,1,5
Random DeepQ,41,26,1,3
Random DeepQ,41,27,0,4
Random DeepQ,41,28,0,3
Random DeepQ,41,29,0,4
Random DeepQ,41,30,0,3
Random DeepQ,41,31,1,5
Random DeepQ,41,32,0,4
Random DeepQ,41,33,1,3
Random DeepQ,41,34,0,3
Random DeepQ,41,35,1,4
Random DeepQ,41,36,0,3
Random DeepQ,41,37,1,5
Random DeepQ,41,38,0,4
Random DeepQ,41,39,0,4
Random DeepQ,41,40,0,3
Random DeepQ,41,41,1,5
Random DeepQ,41,42,0,3
Random DeepQ,41,43,1,4
Random DeepQ,41,44,0,4
Random DeepQ,41,45,1,5
Random DeepQ,41,46,0,2
Random DeepQ,41,47,0,3
Random DeepQ,41,48,0,4
Random DeepQ,41,49,1,4
Random DeepQ,41,50,0,3
Random DeepQ,41,51,1,5
Random DeepQ,41,52,0,3
Random DeepQ,41,53,0,4
Random DeepQ,41,54,1,3
Random DeepQ,41,55,0,4
Random DeepQ,41,56,0,2
Random DeepQ,41,57,0,5
Random DeepQ,41,58,0,5
Random DeepQ,41,59,0,5
Random DeepQ,41,60,0,5
Random DeepQ,41,61,1,5
Random DeepQ,41,62,0,4
Random DeepQ,41,63,1,5
Random DeepQ,41,64,0,4
Random DeepQ,41,65,0,4
Random DeepQ,41,66,0,3
Random DeepQ,41,67,1,4
Random DeepQ,41,68,0,3
Random DeepQ,41,69,0,3
Random DeepQ,41,70,1,4
Random DeepQ,41,71,0,4
Random DeepQ,41,72,0,2
Random DeepQ,41,73,1,5
Random DeepQ,41,74,1,4
Random DeepQ,41,75,1,5
Random DeepQ,41,76,0,4
Random DeepQ,41,77,1,5
Random DeepQ,41,78,0,3
Random DeepQ,41,79,0,5
