Epoch,Episodio,Paso,StateIdx,Accion,NextStateIdx,Reward,Done,Epsilon
13,40,16,56679417683564060099,5,56679417684727384448,0.0,False,0.749637
13,40,17,56679417684727384448,1,56679486377866868549,0.0,False,0.749618
13,40,18,56679486377866868549,4,56679486378254643332,0.0,True,0.749599
13,41,1,0,3,1651040988266990331,0.0,False,0.74958
13,41,2,1651040988266990331,0,26016403451479847640,0.0,False,0.7495609999999999
13,41,3,26016403451479847640,2,99412680111712417809,0.0,False,0.749542
13,41,4,99412680111712417809,6,107534467599450036912,0.0,False,0.7495229999999999
13,41,5,107534467599450036912,2,107534719244167041483,0.0,False,0.749504
13,41,6,107534719244167041483,0,107534734505822364660,0.0,False,0.749485
13,41,7,107534734505822364660,0,107534734505827152003,0.0,False,0.749466
13,41,8,107534734505827152003,4,107537822872808571738,0.0,False,0.749447
13,41,9,107537822872808571738,5,107543381933375127263,0.0,False,0.749428
13,41,10,107543381933375127263,2,107543382034491874892,0.0,False,0.749409
13,41,11,107543382034491874892,5,107543384578682226155,0.0,False,0.74939
13,41,12,107543384578682226155,1,107543453209145684480,0.0,False,0.749371
13,41,13,107543453209145684480,2,107543453209146767045,0.0,False,0.749352
13,41,14,107543453209146767045,4,107543454056438565134,0.0,False,0.749333
13,41,15,107543454056438565134,2,107543454056438566601,0.0,True,0.749314
13,42,1,0,1,150231896051728887,0.0,False,0.749295
13,42,2,150231896051728887,4,77148779803412277960,0.0,False,0.749276
13,42,3,77148779803412277960,1,77248842924991336983,0.0,False,0.7492570000000001
13,42,4,77248842924991336983,2,80400830266228318524,0.0,False,0.7492380000000001
13,42,5,80400830266228318524,3,80401447939653300285,0.0,False,0.7492190000000001
13,42,6,80401447939653300285,6,80418125121352979976,0.0,False,0.7492
13,42,7,80418125121352979976,3,80418171157367426379,0.0,False,0.7491810000000001
13,42,8,80418171157367426379,6,80418178789938480168,0.0,False,0.749162
13,42,9,80418178789938480168,0,104733509718512690973,0.0,False,0.749143
13,42,10,104733509718512690973,4,104735364433278761700,0.0,False,0.749124
13,42,11,104735364433278761700,3,104735364433407901869,0.0,False,0.749105
13,42,12,104735364433407901869,4,104746482554928433404,0.0,False,0.7490859999999999
13,42,13,104746482554928433404,6,104746482554930145825,0.0,False,0.749067
13,42,14,104746482554930145825,5,104746896879060163452,0.0,False,0.7490479999999999
13,42,15,104746896879060163452,2,104746896973203342279,1.0,True,0.749029
13,43,1,0,5,14859368894402912979,0.0,False,0.74901
13,43,2,14859368894402912979,1,15910031341481906826,0.0,False,0.748991
13,43,3,15910031341481906826,4,19962723755255612859,0.0,False,0.748972
13,43,4,19962723755255612859,4,19964578470021683586,0.0,False,0.748953
13,43,5,19964578470021683586,2,19975902482286889281,0.0,False,0.748934
13,43,6,19975902482286889281,1,20075965603865948304,0.0,False,0.748915
13,43,7,20075965603865948304,6,56548962169323092361,0.0,False,0.748896
13,43,8,56548962169323092361,2,56548962169394836896,0.0,False,0.748877
13,43,9,56548962169394836896,5,56582319074659998363,0.0,False,0.748858
13,43,10,56582319074659998363,4,56582319077371941786,0.0,False,0.748839
13,43,11,56582319077371941786,2,56582319077371974591,0.0,False,0.74882
13,43,12,56582319077371974591,2,56582364830956884522,0.0,False,0.748801
13,43,13,56582364830956884522,3,56582997755548138443,0.0,False,0.7487820000000001
13,43,14,56582997755548138443,3,56582998037977674924,1.0,True,0.7487630000000001
13,44,1,0,4,28367886071132833869,0.0,False,0.7487440000000001
13,44,2,28367886071132833869,3,29722443829183529640,0.0,False,0.748725
13,44,3,29722443829183529640,6,66495629476948314285,0.0,False,0.7487060000000001
13,44,4,66495629476948314285,3,66507365271477709278,0.0,False,0.748687
13,44,5,66507365271477709278,1,67408001713637068887,0.0,False,0.748668
13,44,6,67408001713637068887,0,67491387622135401732,0.0,False,0.748649
13,44,7,67491387622135401732,2,67491595207844715267,0.0,False,0.74863
13,44,8,67491595207844715267,2,67491595866846967056,0.0,False,0.7486109999999999
13,44,9,67491595866846967056,2,67491595866890053143,0.0,False,0.748592
13,44,10,67491595866890053143,4,67491641620862383554,0.0,False,0.7485729999999999
13,44,11,67491641620862383554,6,67491649309221987759,0.0,False,0.7485539999999999
13,44,12,67491649309221987759,2,67491649309222342062,0.0,False,0.748535
13,44,13,67491649309222342062,0,67491649319692261203,0.0,False,0.748516
13,44,14,67491649319692261203,1,67491649319706610110,1.0,True,0.748497
13,45,1,0,1,2851798070642983299,0.0,False,0.748478
13,45,2,2851798070642983299,0,3802397427523977732,0.0,False,0.748459
13,45,3,3802397427523977732,5,15971181007714017579,0.0,False,0.74844
13,45,4,15971181007714017579,6,52444314645639533748,0.0,False,0.748421
13,45,5,52444314645639533748,2,52445755883564196291,0.0,False,0.748402
13,45,6,52445755883564196291,3,52445801919578642694,0.0,False,0.748383
13,45,7,52445801919578642694,1,52445801971880408709,0.0,False,0.748364
13,45,8,52445801971880408709,3,52445807055741205530,0.0,False,0.748345
13,45,9,52445807055741205530,2,52445807152208907291,0.0,False,0.748326
13,45,10,52445807152208907291,4,56498362305256581372,0.0,False,0.748307
13,45,11,56498362305256581372,3,56498362305256640475,0.0,False,0.7482880000000001
13,45,12,56498362305256640475,0,56498362305261427818,0.0,False,0.7482690000000001
13,45,13,56498362305261427818,1,56498362305261434381,0.0,False,0.7482500000000001
13,45,14,56498362305261434381,4,56500215325451349104,0.0,True,0.7482310000000001
13,46,1,0,6,37373564188952781129,0.0,False,0.748212
13,46,2,37373564188952781129,2,37673959350678874020,0.0,False,0.748193
13,46,3,37673959350678874020,3,39024811256638223763,0.0,False,0.748174
13,46,4,39024811256638223763,1,39024879887101682088,0.0,False,0.748155
13,46,5,39024879887101682088,5,51215899709557944027,0.0,False,0.7481359999999999
13,46,6,51215899709557944027,5,51221463853856156208,0.0,False,0.748117
13,46,7,51221463853856156208,5,51222699201810985569,0.0,False,0.7480979999999999
13,46,8,51222699201810985569,6,51222706834382039358,0.0,False,0.7480789999999999
13,46,9,51222706834382039358,4,55275261987401015625,1.0,True,0.74806
13,47,1,0,3,2251419529454986815,0.0,False,0.748041
13,47,2,2251419529454986815,6,46829526212663725752,0.0,False,0.748022
13,47,3,46829526212663725752,3,46830144450919082661,0.0,False,0.748003
13,47,4,46830144450919082661,6,46847233414882938528,0.0,False,0.747984
13,47,5,46847233414882938528,5,59004914125134837303,0.0,False,0.747965
13,47,6,59004914125134837303,5,59010478269433049484,0.0,False,0.747946
13,47,7,59010478269433049484,4,59012331289621901325,1.0,True,0.747927
13,48,1,0,1,8255204941334951655,0.0,False,0.747908
13,48,2,8255204941334951655,5,20512933490589879870,0.0,False,0.747889
13,48,3,20512933490589879870,5,20518497634888092051,0.0,False,0.74787
13,48,4,20518497634888092051,5,20518543389635263440,0.0,False,0.747851
13,48,5,20518543389635263440,1,20518612020013691205,0.0,False,0.747832
13,48,6,20518612020013691205,5,21419179831795686174,0.0,False,0.7478130000000001
13,48,7,21419179831795686174,0,21419179842265605315,0.0,False,0.7477940000000001
13,48,8,21419179842265605315,4,94367025616796029962,0.0,False,0.7477750000000001
13,48,9,94367025616796029962,3,95717879029046240937,0.0,False,0.7477560000000001
13,48,10,95717879029046240937,4,95718290811697850724,0.0,False,0.7477370000000001
13,48,11,95718290811697850724,1,95719526189871478227,0.0,False,0.747718
13,48,12,95719526189871478227,1,95719526189885827134,1.0,True,0.747699
13,49,1,0,4,4953122964800970993,0.0,False,0.74768
13,49,2,4953122964800970993,5,19812491859203883972,0.0,False,0.7476609999999999
13,49,3,19812491859203883972,0,92808516158644456485,0.0,False,0.747642
13,49,4,92808516158644456485,5,92814487001475201306,0.0,False,0.7476229999999999
13,49,5,92814487001475201306,1,92997936000171533565,0.0,False,0.7476039999999999
13,49,6,92997936000171533565,1,92998019881743868422,0.0,False,0.7475849999999999
13,49,7,92998019881743868422,2,92998065729471957171,0.0,False,0.747566
13,49,8,92998065729471957171,0,92998065746905879176,0.0,True,0.747547
13,50,1,0,4,6754258588364960445,0.0,False,0.747528
13,50,2,6754258588364960445,2,80150535248597530614,0.0,False,0.747509
13,50,3,80150535248597530614,0,80204272834074234003,0.0,False,0.74749
13,50,4,80204272834074234003,2,80205714071998896546,0.0,False,0.747471
13,50,5,80205714071998896546,1,80355854460880805589,0.0,False,0.747452
13,50,6,80355854460880805589,2,104671185473137842018,0.0,False,0.747433
13,50,7,104671185473137842018,0,104682303604731306267,0.0,False,0.747414
13,50,8,104682303604731306267,3,104682305581738061634,0.0,False,0.747395
13,50,9,104682305581738061634,2,104682305581781108355,1.0,True,0.747376
13,51,1,0,5,12257728549254928215,0.0,False,0.747357
13,51,2,12257728549254928215,2,12719130576279036624,0.0,False,0.7473380000000001
13,51,3,12719130576279036624,0,12719153473992197991,0.0,False,0.7473190000000001
13,51,4,12719153473992197991,0,15420856909342965138,0.0,False,0.7473000000000001
13,51,5,15420856909342965138,1,23676061850677916793,0.0,False,0.7472810000000001
13,51,6,23676061850677916793,2,23679973782187715124,0.0,False,0.7472620000000001
13,51,7,23679973782187715124,1,96626035166906652813,0.0,False,0.747243
13,51,8,96626035166906652813,4,96627271360987830150,0.0,False,0.7472240000000001
13,51,9,96627271360987830150,6,96643963793882466693,0.0,False,0.747205
13,51,10,96643963793882466693,6,96643963797369255468,0.0,False,0.747186
13,51,11,96643963797369255468,1,96643968912481971735,0.0,False,0.747167
13,51,12,96643968912481971735,6,96643969477342639020,0.0,False,0.7471479999999999
13,51,13,96643969477342639020,5,96643969666791258141,0.0,False,0.7471289999999999
13,51,14,96643969666791258141,6,96643969667566099848,0.0,False,0.7471099999999999
13,51,15,96643969667566099848,2,96643969667637844383,0.0,True,0.747091
13,52,1,0,4,6754258588364960445,0.0,False,0.747072
13,52,2,6754258588364960445,3,6754876826620317354,0.0,False,0.747053
13,52,3,6754876826620317354,6,43231579244168807439,0.0,False,0.747034
13,52,4,43231579244168807439,0,44182178601049801872,0.0,False,0.747015
13,52,5,44182178601049801872,5,56339889813691640595,0.0,False,0.746996
13,52,6,56339889813691640595,6,56367685116524418210,0.0,False,0.746977
13,52,7,56367685116524418210,0,56368096909248960711,0.0,False,0.746958
13,52,8,56368096909248960711,2,56368097003650419864,0.0,False,0.746939
13,52,9,56368097003650419864,5,56368114796711218167,0.0,False,0.74692
13,52,10,56368114796711218167,3,56368114796720843154,0.0,False,0.746901
13,52,11,56368114796720843154,5,56668304068477102863,0.0,False,0.746882
13,52,12,56668304068477102863,1,56668372705828036548,0.0,False,0.746863
13,52,13,56668372705828036548,3,56668372705831225221,0.0,False,0.7468440000000001
13,52,14,56668372705831225221,6,56668372705832288832,0.0,False,0.7468250000000001
13,52,15,56668372705832288832,1,56668372737213348927,0.0,False,0.7468060000000001
13,52,16,56668372737213348927,2,56668374431833614534,0.0,False,0.7467870000000001
13,52,17,56668374431833614534,0,56668374431833616723,0.0,False,0.746768
13,52,18,56668374431833616723,2,56668374431862334220,0.0,False,0.7467490000000001
13,52,19,56668374431862334220,1,56668374431862340781,1.0,True,0.74673
13,53,1,0,3,1352087064465559983,0.0,False,0.746711
13,53,2,1352087064465559983,0,25717449527678417292,0.0,False,0.746692
13,53,3,25717449527678417292,4,29770005245556466521,0.0,False,0.746673
13,53,4,29770005245556466521,1,102866092635195038448,0.0,False,0.746654
13,53,5,102866092635195038448,6,102882815570479614939,0.0,False,0.7466349999999999
13,53,6,102882815570479614939,3,102882815591529461508,0.0,False,0.746616
13,53,7,102882815591529461508,1,102882884284668945609,0.0,False,0.746597
13,53,8,102882884284668945609,0,102886590325051432260,0.0,False,0.746578
13,53,9,102886590325051432260,2,103336874230942429623,1.0,True,0.746559
13,54,1,0,1,150231896051728887,0.0,False,0.74654
13,54,2,150231896051728887,2,73546508556284299056,0.0,False,0.746521
13,54,3,73546508556284299056,0,73596951883647488061,0.0,False,0.746502
13,54,4,73596951883647488061,1,73596951915057245484,0.0,False,0.746483
13,54,5,73596951915057245484,1,97912282833171109647,0.0,False,0.746464
13,54,6,97912282833171109647,1,97912283021457467304,0.0,False,0.746445
13,54,7,97912283021457467304,6,97928975454352103847,0.0,False,0.746426
13,54,8,97928975454352103847,3,99279827172025095936,1.0,True,0.746407
13,55,1,0,2,3151987341236981541,0.0,False,0.746388
13,55,2,3151987341236981541,3,76098597768974838294,0.0,False,0.7463690000000001
13,55,3,76098597768974838294,0,84253739620111790535,0.0,False,0.7463500000000001
13,55,4,84253739620111790535,6,84270417366670530066,0.0,False,0.7463310000000001
13,55,5,84270417366670530066,0,84570629514056983269,0.0,False,0.7463120000000001
13,55,6,84570629514056983269,0,84570766785272066238,0.0,False,0.746293
13,55,7,84570766785272066238,6,84570774473631670443,0.0,False,0.7462740000000001
13,55,8,84570774473631670443,0,84570774473636453412,1.0,True,0.746255
13,56,1,0,2,750473176484995605,0.0,False,0.746236
13,56,2,750473176484995605,2,750679255903447908,0.0,False,0.746217
13,56,3,750679255903447908,2,750816516701224395,0.0,False,0.746198
13,56,4,750816516701224395,5,13008545065956152610,0.0,False,0.746179
13,56,5,13008545065956152610,0,13008567963669313977,0.0,False,0.74616
13,56,6,13008567963669313977,2,13008567963678899598,0.0,False,0.7461409999999999
13,56,7,13008567963678899598,4,17061123116697880239,0.0,False,0.746122
13,56,8,17061123116697880239,5,17066682240026554980,0.0,False,0.746103
13,56,9,17066682240026554980,0,17066682240055252795,0.0,True,0.746084
13,57,1,0,4,4152618243216975681,0.0,False,0.746065
13,57,2,4152618243216975681,4,4454660533999825764,0.0,False,0.746046
13,57,3,4454660533999825764,5,16612463253811484331,0.0,False,0.746027
13,57,4,16612463253811484331,3,90909307725826049226,0.0,False,0.746008
13,57,5,90909307725826049226,2,91359591631717046589,1.0,True,0.745989
13,58,1,0,4,6754258588364960445,0.0,False,0.74597
13,58,2,6754258588364960445,3,7055065532355242634,0.0,False,0.745951
13,58,3,7055065532355242634,3,31370396732898636717,0.0,False,0.745932
13,58,4,31370396732898636717,1,31374171403653705282,0.0,False,0.745913
13,58,5,31374171403653705282,3,31374171403782963543,0.0,False,0.7458940000000001
13,58,6,31374171403782963543,2,31824457004251179792,0.0,False,0.7458750000000001
13,58,7,31824457004251179792,4,31824457004638954575,0.0,False,0.7458560000000001
13,58,8,31824457004638954575,4,31824457067401073874,0.0,False,0.7458370000000001
13,58,9,31824457067401073874,2,31835781079666279569,0.0,False,0.745818
13,58,10,31835781079666279569,1,31835781267966986130,0.0,False,0.7457990000000001
13,58,11,31835781267966986130,2,31835781268010032851,1.0,True,0.74578
13,59,1,0,5,85103658213398501607,0.0,False,0.745761
13,59,2,85103658213398501607,6,85220398485296167590,0.0,False,0.745742
13,59,3,85220398485296167590,0,85220421383009328957,0.0,False,0.745723
13,59,4,85220421383009328957,0,93325531689052064460,0.0,False,0.745704
13,59,5,93325531689052064460,0,96027235124398050825,0.0,False,0.745685
13,59,6,96027235124398050825,2,96477519030289048190,0.0,False,0.7456659999999999
13,59,7,96477519030289048190,2,96777914192015141081,0.0,False,0.7456470000000001
13,59,8,96777914192015141081,1,96781688862770209646,0.0,False,0.745628
13,59,9,96781688862770209646,1,96782924240943837149,0.0,False,0.745609
13,59,10,96782924240943837149,3,96794042644506484676,0.0,False,0.74559
13,59,11,96794042644506484676,2,96794044433226882389,0.0,False,0.745571
13,59,12,96794044433226882389,1,96794044433327324738,0.0,False,0.745552
13,59,13,96794044433327324738,3,96794049517188121559,0.0,False,0.745533
13,59,14,96794049517188121559,4,96794049517575555170,0.0,False,0.745514
13,59,15,96794049517575555170,4,96794049517575732317,1.0,True,0.745495
13,60,1,0,1,8255204941334951655,0.0,False,0.745476
13,60,2,8255204941334951655,0,81251229240775524168,0.0,False,0.745457
13,60,3,81251229240775524168,4,81253128014549285931,0.0,False,0.745438
13,60,4,81253128014549285931,6,83971508631594936678,0.0,False,0.745419
13,60,5,83971508631594936678,5,96140292211784976525,0.0,False,0.7454000000000001
13,60,6,96140292211784976525,0,96140292222254895666,0.0,False,0.7453810000000001
13,60,7,96140292222254895666,6,96140304931584037311,0.0,False,0.7453620000000001
13,60,8,96140304931584037311,0,96140304938557608300,0.0,False,0.745343
13,60,9,96140304938557608300,6,96140306633136421509,0.0,False,0.7453240000000001
13,60,10,96140306633136421509,4,96141541980316409892,0.0,False,0.745305
13,60,11,96141541980316409892,2,96591826451066480217,0.0,False,0.745286
13,60,12,96591826451066480217,4,96591826453391180298,0.0,False,0.745267
13,60,13,96591826453391180298,3,96591826453521383343,0.0,True,0.745248
13,61,1,0,4,6754258588364960445,0.0,False,0.745229
13,61,2,6754258588364960445,4,31071442526667669888,0.0,False,0.74521
13,61,3,31071442526667669888,3,31972628011845948561,0.0,False,0.7451909999999999
13,61,4,31972628011845948561,2,104918826657319616016,0.0,False,0.7451720000000001
13,61,5,104918826657319616016,6,104935519090214252559,0.0,False,0.745153
13,61,6,104935519090214252559,4,104935520125789219656,0.0,False,0.745134
13,61,7,104935520125789219656,0,104985552235747292325,0.0,False,0.745115
13,61,8,104985552235747292325,4,104985552236134712814,1.0,True,0.745096
13,62,1,0,1,24465425553410856723,0.0,False,0.745077
13,62,2,24465425553410856723,4,28529098827562944036,0.0,False,0.745058
13,62,3,28529098827562944036,1,28529172541671965577,0.0,False,0.745039
13,62,4,28529172541671965577,5,28529172542835289926,0.0,False,0.74502
13,62,5,28529172542835289926,5,101475165297176862975,0.0,False,0.745001
13,62,6,101475165297176862975,3,102926080105047854478,0.0,False,0.744982
13,62,7,102926080105047854478,6,103843325098529515773,0.0,False,0.744963
13,62,8,103843325098529515773,3,103843958023120769694,0.0,False,0.744944
13,62,9,103843958023120769694,3,103847664345928009857,0.0,False,0.7449250000000001
13,62,10,103847664345928009857,1,103847666071886288352,0.0,False,0.7449060000000001
13,62,11,103847666071886288352,3,103847666072015428515,1.0,True,0.7448870000000001
13,63,1,0,1,8255204941334951655,0.0,False,0.744868
13,63,2,8255204941334951655,1,81201266326053889344,0.0,False,0.7448490000000001
13,63,3,81201266326053889344,1,81234620720834282091,0.0,False,0.74483
13,63,4,81234620720834282091,3,106900803356621131782,0.0,False,0.744811
13,63,5,106900803356621131782,2,107362205383645240191,0.0,False,0.744792
13,63,6,107362205383645240191,3,107362823621900597100,0.0,False,0.744773
13,63,7,107362823621900597100,1,107362823621914946007,1.0,True,0.744754
13,64,1,0,4,4152618243216975681,0.0,False,0.744735
13,64,2,4152618243216975681,1,4306418918891678484,0.0,False,0.7447159999999999
13,64,3,4306418918891678484,4,4306419766955128905,0.0,False,0.744697
13,64,4,4306419766955128905,6,40812770507525248446,0.0,False,0.744678
13,64,5,40812770507525248446,1,40812839137902967623,0.0,False,0.744659
13,64,6,40812839137902967623,0,40812862035616128990,0.0,False,0.74464
13,64,7,40812862035616128990,3,42163713753289121241,0.0,False,0.744621
13,64,8,42163713753289121241,3,42164331991544478150,0.0,False,0.744602
13,64,9,42164331991544478150,3,43064899803455613039,0.0,False,0.744583
13,64,10,43064899803455613039,1,67380230752950530250,0.0,False,0.744564
13,64,11,67380230752950530250,3,67380230752950589353,0.0,False,0.744545
13,64,12,67380230752950589353,0,67380642535219561620,0.0,False,0.744526
13,64,13,67380642535219561620,0,67391760656352674853,0.0,False,0.744507
13,64,14,67391760656352674853,1,67391760656367023760,1.0,True,0.744488
13,65,1,0,0,950599356880994433,0.0,False,0.744469
13,65,2,950599356880994433,2,9055915554051041616,0.0,False,0.7444500000000001
13,65,3,9055915554051041616,6,45532617971599531701,0.0,False,0.7444310000000001
13,65,4,45532617971599531701,2,45532619760319929414,0.0,False,0.7444120000000001
13,65,5,45532619760319929414,4,45532665514292259825,0.0,False,0.744393
13,65,6,45532665514292259825,0,45566019888151946166,0.0,False,0.7443740000000001
13,65,7,45566019888151946166,3,46916871605825292549,0.0,False,0.744355
13,65,8,46916871605825292549,0,47217060876424073760,0.0,False,0.744336
13,65,9,47217060876424073760,1,47217129506887532085,0.0,False,0.744317
13,65,10,47217129506887532085,4,47217144758082502140,0.0,False,0.744298
13,65,11,47217144758082502140,2,47218380104875089717,0.0,False,0.744279
13,65,12,47218380104875089717,1,47218380136256149326,1.0,True,0.74426
13,66,1,0,3,2251419529454986815,0.0,False,0.7442409999999999
13,66,2,2251419529454986815,0,2601640345147984764,0.0,False,0.744222
13,66,3,2601640345147984764,6,39074682475903681089,0.0,False,0.744203
13,66,4,39074682475903681089,3,39075300714159037998,0.0,False,0.744184
13,66,5,39075300714159037998,2,63390837523404990249,0.0,False,0.744165
13,66,6,63390837523404990249,6,71512625011142609352,0.0,False,0.744146
13,66,7,71512625011142609352,4,71514478219617818847,0.0,False,0.744127
13,66,8,71514478219617818847,5,71520037280184374370,1.0,True,0.744108
13,67,1,0,3,1352087064465559983,0.0,False,0.744089
13,67,2,1352087064465559983,2,1802371535215630308,0.0,False,0.74407
13,67,3,1802371535215630308,5,13960036994530839435,0.0,False,0.744051
13,67,4,13960036994530839435,3,14260226265124896726,0.0,False,0.744032
13,67,5,14260226265124896726,1,14260706677766450907,0.0,False,0.744013
13,67,6,14260706677766450907,6,50733703243223594964,0.0,False,0.743994
13,67,7,50733703243223594964,5,50739262303790150541,0.0,False,0.743975
13,67,8,50739262303790150541,4,54791817456809126808,1.0,True,0.7439560000000001
13,68,1,0,4,4152618243216975681,0.0,False,0.7439370000000001
13,68,2,4152618243216975681,0,77098633874351003448,0.0,False,0.743918
13,68,3,77098633874351003448,1,79950431944993986747,0.0,False,0.7438990000000001
13,68,4,79950431944993986747,2,80434070214284317248,0.0,False,0.74388
13,68,5,80434070214284317248,0,80435305571537238345,0.0,False,0.743861
13,68,6,80435305571537238345,6,80435724979398912630,0.0,False,0.743842
13,68,7,80435724979398912630,5,92593390626742199085,0.0,False,0.743823
13,68,8,92593390626742199085,2,92593527887539975572,0.0,False,0.743804
13,68,9,92593527887539975572,6,92593527891026799339,0.0,False,0.743785
13,68,10,92593527891026799339,5,92599092035325011520,0.0,False,0.7437659999999999
13,68,11,92599092035325011520,0,92599092037654317423,0.0,False,0.743747
13,68,12,92599092037654317423,4,92600945057846357910,0.0,False,0.743728
13,68,13,92600945057846357910,5,92600945057846893725,0.0,False,0.743709
13,68,14,92600945057846893725,1,92600945089227953820,0.0,False,0.74369
13,68,15,92600945089227953820,6,92600946783805173435,0.0,True,0.743671
13,69,1,0,1,150231896051728887,0.0,False,0.743652
13,69,2,150231896051728887,3,1601146703922720390,0.0,False,0.743633
13,69,3,1601146703922720390,5,13769930284112760237,0.0,False,0.743614
13,69,4,13769930284112760237,1,21875040621531772380,0.0,False,0.743595
13,69,5,21875040621531772380,5,21875043163426298523,0.0,False,0.743576
13,69,6,21875043163426298523,3,94821653591164155276,0.0,False,0.743557
13,69,7,94821653591164155276,0,94821676488877316643,0.0,False,0.743538
13,69,8,94821676488877316643,1,94821677053736396166,0.0,False,0.743519
13,69,9,94821677053736396166,0,94821677053741183509,0.0,False,0.7435
13,69,10,94821677053741183509,0,94855031417140516648,0.0,False,0.7434810000000001
13,69,11,94855031417140516648,4,94856884437587648815,0.0,False,0.7434620000000001
13,69,12,94856884437587648815,3,95757452249369702590,0.0,False,0.743443
13,69,13,95757452249369702590,4,95757453098982834967,0.0,False,0.7434240000000001
13,69,14,95757453098982834967,1,95757453098983897852,0.0,False,0.743405
13,69,15,95757453098983897852,3,95757864881248087177,0.0,False,0.743386
13,69,16,95757864881248087177,2,95757880226586235978,0.0,False,0.743367
13,69,17,95757880226586235978,4,95757880227059749909,0.0,False,0.743348
13,69,18,95757880227059749909,4,95757880227059927056,1.0,True,0.743329
13,70,1,0,2,750473176484995605,0.0,False,0.74331
13,70,2,750473176484995605,2,850742157815089668,0.0,False,0.7432909999999999
13,70,3,850742157815089668,4,4907003351211769617,0.0,False,0.743272
13,70,4,4907003351211769617,5,17064668998555056072,0.0,False,0.7432529999999999
13,70,5,17064668998555056072,2,90010661752939675599,0.0,False,0.743234
13,70,6,90010661752939675599,2,90010799013694425048,0.0,False,0.743215
13,70,7,90010799013694425048,1,90021917166208595703,0.0,False,0.743196
13,70,8,90021917166208595703,3,91372768883881587792,1.0,True,0.743177
13,71,1,0,5,12457854729650927043,0.0,False,0.743158
13,71,2,12457854729650927043,1,85403916114369864732,0.0,False,0.743139
13,71,3,85403916114369864732,2,85954263110458861509,0.0,False,0.74312
13,71,4,85954263110458861509,6,85982058413291639124,0.0,False,0.743101
13,71,5,85982058413291639124,4,90034659319895525313,0.0,False,0.743082
13,71,6,90034659319895525313,3,91385511037568517402,1.0,True,0.743063
13,72,1,0,2,450695688155186661,0.0,False,0.743044
13,72,2,450695688155186661,6,39625395500671957242,0.0,False,0.743025
13,72,3,39625395500671957242,4,43978139924284931751,0.0,False,0.743006
13,72,4,43978139924284931751,4,43979994639051002478,0.0,False,0.7429870000000001
13,72,5,43979994639051002478,1,43980063270203208339,0.0,False,0.7429680000000001
13,72,6,43980063270203208339,3,43980681508458565248,0.0,True,0.7429490000000001
13,73,1,0,4,28367886071132833869,0.0,False,0.74293
13,73,2,28367886071132833869,4,101315731845663258516,0.0,False,0.742911
13,73,3,101315731845663258516,4,101415795783149867373,0.0,False,0.742892
13,73,4,101415795783149867373,6,104134176400195518120,0.0,False,0.742873
13,73,5,104134176400195518120,0,104434388547581971323,0.0,False,0.742854
13,73,6,104434388547581971323,3,104435006221753096248,0.0,False,0.742835
13,73,7,104435006221753096248,3,105335574315964627455,0.0,True,0.7428159999999999
13,74,1,0,1,250157725494998535,0.0,False,0.742797
13,74,2,250157725494998535,4,4302758632098884724,0.0,False,0.7427779999999999
13,74,3,4302758632098884724,5,17360991902937808251,0.0,False,0.742759
13,74,4,17360991902937808251,6,53845106401241705700,0.0,False,0.74274
13,74,5,53845106401241705700,0,53845111495433715561,0.0,False,0.742721
13,74,6,53845111495433715561,3,55195963213106707650,1.0,True,0.742702
13,75,1,0,4,4953122964800970993,0.0,False,0.742683
13,75,2,4953122964800970993,3,79249967436815535888,0.0,False,0.742664
13,75,3,79249967436815535888,1,103715392990226392611,0.0,False,0.742645
13,75,4,103715392990226392611,4,103728364131548355498,0.0,False,0.742626
13,75,5,103728364131548355498,2,103761924386079783285,0.0,False,0.742607
13,75,6,103761924386079783285,6,103761933706254487158,0.0,False,0.742588
13,75,7,103761933706254487158,1,103862065426829851455,0.0,False,0.742569
13,75,8,103862065426829851455,3,103862683100226135402,1.0,True,0.74255
13,76,1,0,0,72996024299440572513,0.0,False,0.742531
13,76,2,72996024299440572513,1,73146256195492301400,0.0,False,0.7425120000000001
13,76,3,73146256195492301400,1,73146301980458270931,0.0,False,0.7424930000000001
13,76,4,73146301980458270931,5,88005670874861183910,0.0,False,0.7424740000000001
13,76,5,88005670874861183910,3,88006289113116540819,0.0,False,0.7424550000000001
13,76,6,88006289113116540819,3,96111399419283633516,0.0,False,0.742436
13,76,7,96111399419283633516,3,96111399419283692619,0.0,False,0.742417
13,76,8,96111399419283692619,1,96144753782697374664,0.0,False,0.742398
13,76,9,96144753782697374664,4,96146608497463445391,0.0,False,0.742379
13,76,10,96146608497463445391,2,96596892424275149160,0.0,False,0.74236
13,76,11,96596892424275149160,2,96608216436540354855,0.0,False,0.7423409999999999
13,76,12,96608216436540354855,2,96608216530693099620,0.0,False,0.742322
13,76,13,96608216530693099620,4,96608231782275490083,0.0,False,0.7423029999999999
13,76,14,96608231782275490083,6,96608231785765463130,0.0,False,0.7422839999999999
13,76,15,96608231785765463130,2,96608231785808509851,1.0,True,0.742265
13,77,1,0,4,4056261193396679949,0.0,False,0.742246
13,77,2,4056261193396679949,3,5408348257862239932,0.0,False,0.742227
13,77,3,5408348257862239932,5,90512006471260741539,0.0,False,0.742208
13,77,4,90512006471260741539,5,90517570615558953720,0.0,False,0.742189
13,77,5,90517570615558953720,1,90667802511610682607,0.0,False,0.74217
